"","seq_name","taxonomy_Kingdom","taxonomy_Supergroup","taxonomy_Division","taxonomy_Class","taxonomy_Order","taxonomy_Family","taxonomy_Genus","taxonomy_Species","confidence_Kingdom","confidence_Supergroup","confidence_Division","confidence_Class","confidence_Order","confidence_Family","confidence_Genus","confidence_Species"
"898","ASV_898","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",83.3013742702133,83.3013742702133,83.3013742702133,83.3013742702133,78.4223850769024,61.9740662800187,61.9740662800187,61.9740662800187
"899","ASV_899","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Rhodosporidium","Rhodosporidium_toruloides",61.310402892048,60.4705342931275,60.4705342931275,51.9336336453866,50.901894667028,20.9872362103945,9.31533103964082,5.90235562236509
"900","ASV_900","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Dioszegia","Dioszegia_hungarica",74.4404434559806,74.4404434559806,73.9371241345334,57.6171403481698,56.9786587564742,54.8261626212794,27.9339541521621,9.79421457713573
"901","ASV_901","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",71.5493980815799,70.9268711621568,70.9268711621568,37.0921140548928,36.373747119999,21.6561738084264,21.6561738084264,21.6561738084264
"902","ASV_902","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Secale","Secale_cereale",65.2510392987662,31.8213232709055,31.8213232709055,31.8213232709055,31.8213232709055,31.8213232709055,8.8451170696423,8.8451170696423
"903","ASV_903","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",86.549798373777,86.549798373777,86.549798373777,78.5115795696401,78.5115795696401,78.5115795696401,70.7128845275739,70.7128845275739
"904","ASV_904","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Heterogastridium","Heterogastridium_pycnidioideum",63.2658644713919,63.2658644713919,63.2658644713919,57.7882735649962,41.9331162243844,25.8282779107659,10.1723528478726,10.1723528478726
"905","ASV_905","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces","Saccharomyces_cerevisiae",66.4163676945079,66.4163676945079,64.2095934825936,41.999084962708,40.8027592214172,40.8027592214172,25.9697401488399,11.7648726046588
"906","ASV_906","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_crassicauda",80.3592950227125,75.3442663011197,75.3442663011197,75.3442663011197,75.3442663011197,75.3442663011197,75.3442663011197,72.8431182901662
"907","ASV_907","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Urtica","Urtica_angustifolia",92.6142362472919,92.6142362472919,92.6142362472919,92.6142362472919,92.6142362472919,92.6142362472919,64.8826900358112,57.895501612974
"908","ASV_908","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Embryophyceae_XXX","Embryophyceae_XXX_sp.",68.1646604384168,36.8505490162342,36.8505490162342,36.8505490162342,36.8505490162342,36.8505490162342,11.2158611758972,11.2158611758972
"909","ASV_909","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",79.2813070911593,79.2813070911593,78.6869860905481,78.6869860905481,40.4201691201873,40.4201691201873,30.5368339770108,6.4454169971646
"910","ASV_910","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",69.0524488580659,21.0426853094155,21.0426853094155,21.0426853094155,21.0426853094155,13.8568654988555,13.3854747101445,5.78532743264601
"911","ASV_911","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Pezizomycotina_X","Microthyriales","Neomicrothyrium_siamense",69.6871252161668,68.0291628193817,68.0291628193817,66.1046812429654,66.1046812429654,23.3414711675448,23.3414711675448,23.3414711675448
"912","ASV_912","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Fragaria","Fragaria_x_ananassa",77.3528010715277,63.8703221972722,63.8703221972722,63.8703221972722,63.8703221972722,63.8703221972722,3.74303323627245,3.74303323627245
"913","ASV_913","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.",65.6932202182366,65.6932202182366,65.6932202182366,64.6140565278738,31.6503597385764,31.6503597385764,16.3323659857945,16.3323659857945
"914","ASV_914","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Escovopsis","Escovopsis_sp.",75.5010318482695,72.4055827775857,72.4055827775857,31.5403930419394,31.5403930419394,29.893629396951,19.4298146816786,19.4298146816786
"915","ASV_915","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Bullera","Bullera_arundinariae",71.2022063801751,71.2022063801751,71.2022063801751,71.2022063801751,36.1551946880437,36.1551946880437,29.9171167458447,29.2576560326951
"916","ASV_916","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Meira","Meira_sp.",74.2727060747774,74.2727060747774,74.2727060747774,74.2727060747774,61.4130716585847,61.4130716585847,59.8385581465846,48.3488389620923
"917","ASV_917","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",64.745274016265,52.0230579485527,51.4872680612825,49.9108662573679,48.1743898135121,48.1743898135121,37.8496829543621,18.0657205236722
"918","ASV_918","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",66.382911939653,66.382911939653,66.382911939653,64.2371525457366,36.4815412435448,27.0525112129538,27.0525112129538,27.0525112129538
"919","ASV_919","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Isospora","Isospora_gryphoni",66.1896799242606,54.1058058802355,54.1058058802355,54.1058058802355,54.1058058802355,54.1058058802355,9.23115152294777,8.07426423370887
"920","ASV_920","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Heterogastridium","Heterogastridium_pycnidioideum",70.7904254577357,70.1928453403843,70.1928453403843,66.1787036121659,57.4378734441233,29.4053931668847,8.32504402540988,8.32504402540988
"921","ASV_921","Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Archosauria","Apus","Apus_affinis",66.7267094178895,66.7267094178895,53.6063451222715,53.6063451222715,53.6063451222715,45.5358124345388,5.20227956165588,5.20227956165588
"922","ASV_922","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",78.2076599316059,78.2076599316059,78.2076599316059,12.5466595129638,9.93217853822384,5.50062161527544,5.50062161527544,5.50062161527544
"923","ASV_923","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Guignardia","Guignardia_vaccinii",83.9325621316412,82.179766317128,82.179766317128,69.9901562614817,69.9901562614817,48.9635425062828,11.7292437819867,11.7292437819867
